SK_ID_CURR,FLAG_OWN_CAR,FLAG_PHONE,EXT_SOURCE_2,EXT_SOURCE_3,NAME_INCOME_TYPE_Stateservant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Managers,ORGANIZATION_TYPE_XNA,HOUSETYPE_MODE_blockofflats,WALLSMATERIAL_MODE_Panel,EMERGENCYSTATE_MODE_No,BURO_DAYS_CREDIT_MIN,BURO_CREDIT_ACTIVE_Active_MEAN,CC_MONTHS_BALANCE_MIN,CC_AMT_BALANCE_MEAN,CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,CC_NAME_CONTRACT_STATUS_Completed_MAX
297869,0.0,0.0,0.7098721925722244,0.248535557339522,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-179.0,1.0,-9.0,0.0,0.0,0.0
223719,0.0,0.0,0.4872558438497298,0.4223696523543468,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-700.0,1.0,-84.0,185877.7633928572,178244.8880357143,0.0
225553,0.0,0.0,0.7141052041921383,0.3474182272002641,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2510.0,0.35,-43.0,0.0,0.0,0.0
350214,1.0,0.0,0.6091821490463785,0.6894791426446275,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1441.0,0.6666666666666666,-8.0,0.0,0.0,0.0
197785,0.0,0.0,0.3409312518707089,0.6397075677637197,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1124.0,1.0,-15.0,21889.494,19651.254,0.0
327278,0.0,0.0,0.238186447233811,0.3016248916841194,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1029.0,0.5,-1.0,0.0,0.0,0.0
277910,0.0,0.0,0.3651783981085221,0.5226973172821112,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-203.0,0.0,-20.0,803332.872,763409.8125,0.0
443476,1.0,1.0,0.7204508179007969,0.2678689358444539,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1688.0,0.5,-12.0,0.0,0.0,1.0
184747,1.0,0.0,0.4724711301378988,0.4830501881366946,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1746.0,0.75,-34.0,199284.26161764708,191020.32926470588,0.0
435024,0.0,0.0,0.5597524188773828,0.7252764347002191,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1569.0,0.3333333333333333,-42.0,191826.1971428572,182724.09964285712,0.0
286857,0.0,1.0,0.1065034843676144,0.3842068130556564,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2175.0,0.2666666666666666,-23.0,20.454545454545453,0.0,0.0
378129,0.0,1.0,0.5704413186125991,0.5656079814115492,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2858.0,0.6,-96.0,56541.669375,54178.64625,1.0
422105,1.0,0.0,0.6088124449865442,0.7136313997323308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2488.0,0.5555555555555556,-9.0,0.0,0.0,0.0
441461,0.0,0.0,0.7558658527402933,0.5971924268337128,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-2480.0,0.3636363636363636,-92.0,41092.02791208791,39497.07461538462,1.0
302577,0.0,1.0,0.3604819394522332,0.6144143775673561,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2712.0,0.4,-96.0,19.89328125,0.0,0.0
341730,0.0,1.0,0.0110772245028633,0.1684161714286957,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-2898.0,0.2580645161290322,-36.0,11679.5825,11000.0,0.0
355219,0.0,0.0,0.6778717361834073,0.3441550073724169,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2807.0,0.3333333333333333,-25.0,47709.513750000006,44335.426875000005,0.0
143687,0.0,0.0,0.1488390966545269,0.3506958432829587,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-769.0,0.3333333333333333,-5.0,0.0,0.0,0.0
295101,1.0,0.0,0.6734005517578332,0.6940926425266661,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2676.0,0.0,-5.0,0.0,0.0,0.0
159741,1.0,1.0,0.5421172117132168,0.1940678276718812,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1556.0,0.4347826086956521,-25.0,173124.05760000003,165299.94,1.0
323737,0.0,1.0,0.6335872761433852,0.2822484337007223,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2788.0,0.0,-72.0,37712.7825,35987.926875,0.0
271408,0.0,0.0,0.588519553828792,0.4083588531230431,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2573.0,0.3333333333333333,-73.0,35463.189374999994,33201.795000000006,1.0
432325,1.0,1.0,0.619775377274835,0.5298898341969072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2260.0,0.4,-35.0,220458.97542857143,215481.67842857144,0.0
352301,1.0,0.0,0.8064502817744323,0.4776491548517548,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-2252.0,0.5,-21.0,0.0,0.0,0.0
273614,0.0,0.0,0.6148522862357263,0.8016009030071296,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2184.0,0.0,-32.0,137936.7984375,132433.94953125,0.0
397535,0.0,1.0,0.6478917717834793,0.3706496323299817,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2848.0,0.217391304347826,-96.0,41682.69328125,40016.210625,0.0
193526,1.0,0.0,0.5651823597725373,0.4135967602644276,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2875.0,0.1428571428571428,-6.0,30611.475,29637.909,0.0
370822,1.0,0.0,0.2297025723690504,0.7544061731797895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1522.0,0.0,-25.0,299949.4764,288316.29600000003,0.0
294126,0.0,0.0,0.7319886099710204,0.2881295999178507,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2431.0,0.5,-91.0,35634.895,34321.105,0.0
182316,0.0,0.0,0.3876347279269758,0.2340151665320674,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1300.0,0.3333333333333333,-14.0,149255.6175,140357.66785714286,0.0
155881,0.0,1.0,0.7624782961627327,0.6577838002083306,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1945.0,0.5,-17.0,32328.42882352941,30029.63294117647,1.0
399128,0.0,0.0,0.5722086809504934,0.511891801533151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1771.0,0.2,-32.0,0.0,0.0,0.0
272337,0.0,0.0,0.3192969893500641,0.6195277080511546,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1053.0,0.5,-8.0,0.0,0.0,1.0
301865,1.0,0.0,0.6513361147619012,0.3606125659189888,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-821.0,1.0,-29.0,307705.57448275865,294950.89241379313,0.0
393299,1.0,0.0,0.5790141144039296,0.5226973172821112,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-521.0,0.5,-2.0,0.0,0.0,0.0
180019,1.0,0.0,0.7065054929765335,0.3996756156233169,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2389.0,0.8333333333333334,-88.0,0.0,0.0,0.0
420162,1.0,0.0,0.5066765661877995,0.3296550543128238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,1.0,-44.0,0.0,0.0,0.0
256176,0.0,0.0,0.7398502744954485,0.7062051096536562,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1332.0,0.25,-11.0,0.0,0.0,0.0
314576,0.0,1.0,0.3524060510534647,0.2079641743053816,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2484.0,0.375,-8.0,64328.94,61162.785,0.0
406648,1.0,1.0,0.6959785005448529,0.3360615207658242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1410.0,0.2666666666666666,-17.0,542752.2555882353,527459.415882353,0.0
338744,0.0,0.0,0.1631870354642708,0.2055981385493208,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.0,1.0,-20.0,117590.61825,109288.54575,0.0
351653,0.0,0.0,0.2536281977284201,0.5726825047161584,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2029.0,0.2222222222222222,-87.0,9665.503448275862,9021.428275862068,0.0
203225,1.0,0.0,0.5811075159056887,0.2164029605152194,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-264.0,1.0,-39.0,92822.11730769232,89491.07769230769,0.0
172792,0.0,0.0,0.4381507336525,0.5226973172821112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-668.0,1.0,-6.0,149481.837,145554.084,0.0
359671,0.0,0.0,0.2735367791652332,0.5100895276257282,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1358.0,0.5,-31.0,0.0,0.0,0.0
320511,0.0,0.0,0.1604053214783667,0.5971924268337128,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2442.0,0.4,-14.0,0.0,0.0,0.0
245824,0.0,1.0,0.6897990905763404,0.5226973172821112,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1440.0,0.0,-89.0,173034.7311235955,164022.62865168537,0.0
348058,0.0,1.0,0.6642123711306529,0.7267112092725122,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1302.0,0.0,-70.0,103291.01421428572,99770.94835714286,0.0
256307,1.0,0.0,0.7069406030449362,0.5673792367572691,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-479.0,1.0,-1.0,0.0,0.0,0.0
220282,0.0,1.0,0.4655114240810791,0.4686596550493113,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1071.0,1.0,-96.0,53717.498526315794,51497.127947368426,1.0
417020,0.0,1.0,0.0966768558420021,0.4507472818545589,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-1949.0,0.0,-19.0,0.0,0.0,0.0
274773,0.0,0.0,0.7474824441907639,0.41534714488434,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1707.0,0.7692307692307693,-10.0,18937.8855,18120.7845,0.0
115683,0.0,0.0,0.7652079516132361,0.7557400501752248,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-2541.0,0.0909090909090909,-23.0,0.0,0.0,0.0
113425,1.0,0.0,0.6837923770965908,0.221335206354466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-904.0,0.6,-24.0,316590.913125,304623.616875,0.0
427113,1.0,0.0,0.7403466165175339,0.7583930617144343,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1567.0,0.0,-8.0,0.0,0.0,0.0
140357,0.0,0.0,0.0378841695028744,0.3876253444214701,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1959.0,0.5,-9.0,172282.78,164972.485,0.0
239435,0.0,1.0,0.6459637736134572,0.520897599048938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2005.0,0.1666666666666666,-11.0,181160.685,174144.1131818182,0.0
101557,0.0,1.0,0.746238026153149,0.5226973172821112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2851.0,0.2857142857142857,-4.0,30762.9675,29361.15,0.0
264599,1.0,1.0,0.6204193135710433,0.4614823912998385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1838.0,0.3333333333333333,-45.0,39914.84454545454,38703.645,0.0
241614,0.0,0.0,0.6448677911419721,0.3046721837533529,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-2846.0,0.5,-96.0,3514.03453125,3368.89828125,0.0
238031,0.0,0.0,0.5492081481361005,0.7209441499436497,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1447.0,0.0,-5.0,0.0,0.0,0.0
373460,0.0,1.0,0.5772274138342138,0.5726825047161584,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2482.0,0.3333333333333333,-16.0,136987.25625,129161.07,1.0
420852,1.0,0.0,0.7679235800558927,0.7490217048463391,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-2882.0,0.0,-19.0,0.0,0.0,0.0
291181,0.0,0.0,0.723567044726903,0.2079641743053816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1025.0,0.4,-10.0,73514.8125,69336.3915,0.0
340371,0.0,0.0,0.5713091601767039,0.5937175866150576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2491.0,0.2,-24.0,347816.00062500004,340342.02375,0.0
140890,1.0,0.0,0.5750165822725292,0.324891229465852,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2887.0,0.3076923076923077,-96.0,47035.39640625,44174.053125,1.0
224060,0.0,0.0,0.5126932871997399,0.1798217650897043,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-252.0,0.6666666666666666,-22.0,0.0,0.0,0.0
117192,1.0,0.0,0.7301269600325268,0.2392262794694045,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-149.0,1.0,-11.0,106000.75636363636,105535.125,0.0
126741,0.0,0.0,0.5426111277618587,0.7981372313187245,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2713.0,0.1111111111111111,-27.0,0.0,0.0,0.0
259659,0.0,0.0,0.5461691288073816,0.4206109640437848,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2511.0,0.2,-3.0,28990.5,28990.5,0.0
319430,0.0,0.0,0.7250516978430198,0.7801436381572275,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2611.0,0.0,-29.0,0.0,0.0,0.0
223052,1.0,1.0,0.4163857941696069,0.6674577419214722,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2474.0,0.5,-10.0,0.0,0.0,0.0
220048,0.0,0.0,0.5745836741434339,0.3927738606031339,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-692.0,0.75,-6.0,87118.857,86287.095,0.0
231631,0.0,0.0,0.5058019993199886,0.7610263695502636,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2587.0,0.25,-61.0,64869.17237704918,61336.87598360656,0.0
415775,1.0,0.0,0.4713703004450462,0.5814837058057234,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-298.0,0.6666666666666666,-4.0,12669.48,11766.825,0.0
307471,0.0,0.0,0.7356618848757686,0.7688075728291359,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2718.0,0.0,-7.0,22472.1975,22472.1975,0.0
240808,0.0,1.0,0.0043330197324209,0.2764406945454034,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1764.0,0.2,-10.0,86291.66699999999,82065.969,0.0
403014,0.0,0.0,0.4745645259768479,0.5226973172821112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-420.0,0.0,-4.0,0.0,0.0,0.0
384289,0.0,0.0,0.5347480373011438,0.3441550073724169,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-159.0,1.0,-84.0,98538.21321428572,93026.0025,0.0
429896,0.0,0.0,0.5814162205004506,0.5971924268337128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1277.0,0.3333333333333333,-96.0,145523.54203125,139765.0021875,0.0
369038,1.0,0.0,0.7329356386763468,0.5370699579791587,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2681.0,0.2857142857142857,-45.0,313843.47545454546,301258.53306818183,0.0
295853,0.0,0.0,0.7081623226509441,0.3046721837533529,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-2465.0,0.0,-2.0,86051.9025,85266.6525,0.0
364419,0.0,0.0,0.6631385362773592,0.5549467685334323,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2065.0,0.2,-15.0,0.0,0.0,0.0
298725,0.0,0.0,0.162144567666238,0.5370699579791587,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-581.0,0.25,-9.0,0.0,0.0,0.0
234141,1.0,1.0,0.5966339048327399,0.8193176922872417,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1828.0,0.0,-96.0,86286.32203125,83066.11640625,1.0
408892,0.0,0.0,0.5136711810057546,0.6925590674998008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1220.0,0.5,-11.0,0.0,0.0,0.0
250235,0.0,0.0,0.584839570850437,0.4418358231994413,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2338.0,0.25,-15.0,47706.678,46338.31500000001,0.0
165771,1.0,1.0,0.6684131318800383,0.3409064264152384,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1520.0,0.3333333333333333,-49.0,0.0,0.0,0.0
151064,0.0,0.0,0.3230347044395145,0.5442347412142162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2626.0,0.1666666666666666,-96.0,37409.43552631579,35763.57521052632,1.0
371269,1.0,0.0,0.6048263945586565,0.3425288720742255,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1678.0,0.4285714285714285,-9.0,111798.56,109446.37,0.0
439674,1.0,1.0,0.5849563750399235,0.5549467685334323,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-744.0,0.0,-32.0,301404.943125,291070.43578125,0.0
438776,0.0,1.0,0.5747386791223237,0.5226973172821112,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2718.0,0.0,-71.0,104284.92676056338,99792.19964788732,0.0
225249,1.0,0.0,0.4088071901245025,0.5656079814115492,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2519.0,0.3333333333333333,-6.0,0.0,0.0,0.0
422371,0.0,0.0,0.6098535439109908,0.3062022983135042,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1055.0,0.75,-14.0,107116.59535714284,104737.24285714285,0.0
398466,1.0,1.0,0.7199705120332913,0.326475210066026,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-2275.0,0.5,-43.0,0.0,0.0,0.0
424040,1.0,0.0,0.7140784166622123,0.3876253444214701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1011.0,0.3333333333333333,-9.0,316913.06,308473.87,0.0
162253,1.0,0.0,0.6066385753219141,0.633031641417419,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2381.0,0.5,-15.0,0.0,0.0,0.0
420231,0.0,1.0,0.6984897124783043,0.0963186927645401,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-181.0,1.0,-79.0,0.0,0.0,0.0
310199,0.0,0.0,0.6194661379112218,0.4031416766587513,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1354.0,0.4,-8.0,0.0,0.0,0.0
129858,0.0,1.0,0.669318833369167,0.2498850627504553,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-841.0,1.0,-43.0,132699.60214285715,127094.90035714283,0.0
326179,1.0,0.0,0.2563408234786258,0.5460231970049609,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-882.0,0.8,-15.0,0.0,0.0,0.0
358745,0.0,0.0,0.6707788684623444,0.7136313997323308,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1959.0,0.4,-7.0,114416.7042857143,108971.60785714284,0.0
269850,1.0,1.0,0.5703930924422623,0.746300213050371,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1416.0,0.0,-24.0,0.0,0.0,0.0
416434,1.0,0.0,0.6619504765671299,0.7165702448010511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2728.0,0.0,-45.0,135604.35499999998,130656.194,0.0
116591,0.0,1.0,0.5615299555151406,0.0005272652387098,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1913.0,0.2857142857142857,-38.0,0.0,0.0,0.0
200901,0.0,1.0,0.3741050238013868,0.4740512892789932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1206.0,1.0,-9.0,77740.43,75858.625,0.0
176116,1.0,1.0,0.75265169253183,0.8038850611746273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-2258.0,0.0,-8.0,0.0,0.0,0.0
378189,0.0,1.0,0.3814915149730375,0.2896112383820055,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1734.0,0.375,-96.0,9225.14390625,7434.69796875,0.0
200780,1.0,1.0,0.6384773449934781,0.4578995512067301,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-776.0,1.0,-96.0,73344.27647368421,70431.10863157894,1.0
361635,0.0,1.0,0.7077870758177044,0.7209441499436497,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-2919.0,0.1666666666666666,-3.0,0.0,0.0,0.0
212947,0.0,0.0,0.0350103466111328,0.6706517530862718,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-722.0,0.2,-95.0,116768.00889473683,112449.84584210526,0.0
271575,1.0,1.0,0.740191050040497,0.4632753280912678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2631.0,0.2,-37.0,0.0,0.0,0.0
222102,1.0,0.0,0.5419326503528143,0.5585066276769286,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2340.0,0.5,-15.0,15282.941785714283,14534.643214285714,1.0
243258,0.0,1.0,0.4135562154022521,0.6738300778602003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2703.0,0.2857142857142857,-22.0,58604.8365,56756.844,1.0
291438,0.0,0.0,0.6715269480605109,0.5585066276769286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2350.0,0.5,-1.0,385066.395,358367.895,0.0
317525,0.0,0.0,0.5179146954127968,0.5190973382084597,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2390.0,0.2,-5.0,2512.296,2420.982,0.0
205730,0.0,1.0,0.2223429461243824,0.6246146584503397,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2451.0,0.6666666666666666,-81.0,14791.679444444444,14017.425,0.0
418641,1.0,0.0,0.6570990569745189,0.5226973172821112,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1954.0,1.0,-10.0,73956.535,72305.975,1.0
258478,0.0,0.0,0.362662611646172,0.5226973172821112,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-778.0,0.5,-96.0,74383.02331578947,70958.64789473685,0.0
314089,0.0,0.0,0.0551264024509795,0.4686596550493113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-405.0,1.0,-5.0,0.0,0.0,0.0
264805,1.0,0.0,0.1863786930369297,0.622922000268356,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-733.0,0.0,-12.0,50547.94875,50218.61625,0.0
105171,0.0,0.0,0.5429747267568789,0.3791004853998145,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2851.0,0.4,-20.0,168262.182,163363.2885,0.0
388845,0.0,1.0,0.5305619514677582,0.2512394458905693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-2901.0,0.375,-37.0,159801.81,153373.49125000002,0.0
250779,1.0,1.0,0.6641879845884959,0.7151031019926098,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-2833.0,0.6,-77.0,0.0,0.0,0.0
317483,0.0,0.0,0.6124051837116115,0.1276987943727713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-521.0,0.25,-11.0,107982.36818181818,105682.46727272728,0.0
124813,0.0,1.0,0.7861204876236275,0.6722428897082422,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2783.0,0.0,-10.0,0.0,0.0,0.0
175265,0.0,0.0,0.2868587032699459,0.6263042766749393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-858.0,1.0,-19.0,156119.0044736842,152165.0794736842,0.0
190733,0.0,0.0,0.6952052365085849,0.5638350489514956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1608.0,0.2727272727272727,-92.0,0.0,0.0,0.0
198682,1.0,1.0,0.3379110019303049,0.1830351672178103,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1608.0,0.5454545454545454,-11.0,25967.061818181817,24750.666818181813,0.0
340498,0.0,0.0,0.4415396242182928,0.0734726404118144,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1894.0,0.3333333333333333,-13.0,143481.1326923077,141321.82846153848,0.0
340836,1.0,0.0,0.7255570925469597,0.2392262794694045,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2782.0,0.5,-89.0,118419.35308988763,113086.29337078652,0.0
280809,0.0,1.0,0.4110499281462685,0.1359510441732951,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2827.0,0.3333333333333333,-79.0,53989.40050632911,51232.093291139245,0.0
314006,0.0,0.0,0.1790678083639338,0.4848514754962666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1434.0,0.125,-27.0,69395.13865384615,65967.65307692307,0.0
116064,0.0,1.0,0.3731889419265057,0.5154953751603267,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2432.0,0.1428571428571428,-2.0,0.0,0.0,0.0
263173,1.0,0.0,0.4265749909108384,0.0005272652387098,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1360.0,0.0,-3.0,0.0,0.0,0.0
